,Time_s,Ext_Disp_mm,Force_N,Globe_Disp_1_mm,Globe_Disp_2_mm,Stress_Mpa,Strain_mm/mm
372,37.2,0.119445,1084.9709818701308,-7.081913859687161,-1.177429,194.24324659848824,0.2096139894859813
373,37.3,0.115725,1087.8572939072362,-7.1201467569194,-1.163308,194.76622036460648,0.21073974883177568
374,37.4,0.116186,1091.004676790883,-7.1655751120852855,-1.222262,195.44208697198755,0.2125918808411215
375,37.5,0.118322,1094.012415136345,-7.212039365775204,-1.257394,195.91494192974656,0.21402453271028035
376,37.6,0.12176,1096.3540633831035,-7.256507832696574,-1.29114,196.0352483770565,0.21517754088785046
377,37.7,0.12146,1099.206240987931,-7.297391880497553,-1.299042,196.76953045798135,0.2161098714953271
378,37.8,0.127081,1102.2971152770938,-7.334641914641109,-1.226504,197.42539813250335,0.21693244742990653
379,37.9,0.125496,1105.535096055067,-7.377693939029363,-1.232565,198.0667048465985,0.21861343457943924
380,38.0,0.12951,1108.8171146107622,-7.422286242163832,-1.239782,198.670015295687,0.2200282418224299
381,38.1,0.119454,1112.0972841505445,-7.474033315831308,-1.29767,199.25259368608272,0.22206194509345792
382,38.2,0.119268,1115.2191166789603,-7.522118939879506,-1.355773,199.73742961316142,0.2231989778037383
383,38.3,0.119371,1117.6970444849717,-7.569670671342504,-1.384015,199.8918388617163,0.22454877336448598
384,38.4,0.125041,1120.7699257749798,-7.613434193816074,-1.302624,200.7029131169409,0.22555032126168223
385,38.5,0.114206,1123.5207109821283,-7.658591567011482,-1.287404,201.04894157403294,0.22697094042056074
386,38.6,0.119882,1126.4089698443775,-7.70679083357963,-1.339577,201.62376469542022,0.22860073014018692
387,38.7,0.119533,1129.1922136031267,-7.7562168811283065,-1.402676,202.07208946198313,0.23013382009345792
388,38.8,0.130331,1131.994444573662,-7.801498915091647,-1.420451,202.57892787905737,0.231153738317757
389,38.9,0.126073,1134.4321515526156,-7.847244367922606,-1.396891,202.85040800355716,0.2325235981308411
390,39.0,0.123635,1137.0815376804396,-7.894171405659003,-1.39506,203.41574086260562,0.23398040303738313
391,39.1,0.114878,1139.4857623431712,-7.938983004042145,-1.307554,203.7343395286794,0.23513469626168224
392,39.2,0.118783,1142.7505102451223,-7.98477071717296,-1.330152,204.69762205424635,0.2365432242990654
393,39.3,0.122735,1145.4012630322302,-8.030646226552115,-1.335268,204.89606847487775,0.2378894567757009
394,39.4,0.127647,1148.0809787373073,-8.076665304680082,-1.364319,205.38555233437083,0.2392439544392523
395,39.5,0.130085,1151.4031670980767,-8.123084931914345,-1.369948,206.26209657625614,0.24062891355140184
396,39.6,0.123941,1154.378708212912,-8.16626295136739,-1.310248,206.6371829257448,0.24165327102803735
397,39.7,0.116831,1157.2419007235085,-8.214733250976707,-1.326286,207.0964663405958,0.24345528621495324
398,39.8,0.125459,1159.8135705167917,-8.262375179269076,-1.364716,207.42423210315698,0.24478621495327102
399,39.9,0.122452,1162.3446666548514,-8.30787112804934,-1.342105,207.8563640729213,0.24595826518691588
400,40.0,0.125651,1165.1640658963224,-8.351192234320958,-1.311607,208.48600515784793,0.24706469042056076
401,40.1,0.116805,1167.9999027830875,-8.393898453086399,-1.314319,208.99768697198755,0.24826705607476635
402,40.2,0.118133,1170.3834551307768,-8.440174609347428,-1.329608,209.22051329479768,0.2498792348130841
403,40.3,0.111924,1173.545919950555,-8.484026149533879,-1.312945,210.12931649622055,0.25098291471962614
404,40.4,0.121627,1176.3321342503964,-8.534258963952771,-1.363833,210.4575669186305,0.25291591705607475
405,40.5,0.115354,1179.2348161788545,-8.58136154568055,-1.344706,211.02561511783014,0.2540630257009346
406,40.6,0.127405,1180.8290466991818,-8.631736818343251,-1.407977,210.72736736327258,0.25577321845794393
407,40.7,0.116924,1183.4560933565585,-8.685616870245179,-1.41333,211.65383903957314,0.25760271612149527
408,40.8,0.120946,1186.1722492546846,-8.736032050175128,-1.407868,212.17654762116499,0.25882213785046726
409,40.9,0.122971,1188.9932900390604,-8.788746321553663,-1.455331,212.724925211205,0.26052955607476636
410,41.0,0.121898,1191.3659311707574,-8.839831086824045,-1.475948,212.94753828368167,0.2619025408878504
411,41.1,0.123369,1194.046417407684,-8.884347347731461,-1.447923,213.5611619386394,0.2627230724299065
412,41.2,0.113858,1197.0062078626313,-8.943399248379617,-1.562399,214.21177127612276,0.2655090245327103
